"id","album","name","artist","popularity","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"6VBhH7CyP56BXjp8VsDFPZ","Kesariya (From ""Brahmastra"")","Kesariya (From ""Brahmastra"")","Pritam, Arijit Singh, Amitabh Bhattacharya",70,"filmi, indian instrumental, modern bollywood",0.577,0.574,0,-6.525,1,0.0278,0.572,0,0.1,0.436,94.009,"audio_features","spotify:track:6VBhH7CyP56BXjp8VsDFPZ","https://api.spotify.com/v1/tracks/6VBhH7CyP56BXjp8VsDFPZ","https://api.spotify.com/v1/audio-analysis/6VBhH7CyP56BXjp8VsDFPZ",4.46941666666667,4
"37IDTp3sPhcMNaYYZa7Ir6","AUTOMOTIVO EMPURRA","AUTOMOTIVO EMPURRA","sma$her",73,"gym phonk",0.958,0.545,2,-4.586,1,0.184,0.476,0.0105,0.0325,0.758,129.969,"audio_features","spotify:track:37IDTp3sPhcMNaYYZa7Ir6","https://api.spotify.com/v1/tracks/37IDTp3sPhcMNaYYZa7Ir6","https://api.spotify.com/v1/audio-analysis/37IDTp3sPhcMNaYYZa7Ir6",1.20023333333333,4
"1LmN9SSHISbtp9LoaR5ZVJ","Overexposed","Payphone","Maroon 5, Wiz Khalifa",65,"pop",0.739,0.756,4,-4.828,1,0.0393,0.0136,0,0.37,0.522,110.028,"audio_features","spotify:track:1LmN9SSHISbtp9LoaR5ZVJ","https://api.spotify.com/v1/tracks/1LmN9SSHISbtp9LoaR5ZVJ","https://api.spotify.com/v1/audio-analysis/1LmN9SSHISbtp9LoaR5ZVJ",3.85645,4
"0bYg9bo50gSsH3LtXe2SQn","Merry Christmas","All I Want for Christmas Is You","Mariah Carey",83,"dance pop, pop, urban contemporary",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features","spotify:track:0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn",4.01845,4
"2IprIjGNRlj3TfqUWCAo0C","The Taylor Swift Holiday Collection","Last Christmas","Taylor Swift",54,"pop",0.702,0.77,5,-5.319,1,0.0372,0.31,0,0.149,0.685,116.009,"audio_features","spotify:track:2IprIjGNRlj3TfqUWCAo0C","https://api.spotify.com/v1/tracks/2IprIjGNRlj3TfqUWCAo0C","https://api.spotify.com/v1/audio-analysis/2IprIjGNRlj3TfqUWCAo0C",3.47088333333333,4
"2EjXfH91m7f8HiJN1yQg97","Merry Christmas From Brenda Lee","Rockin' Around The Christmas Tree","Brenda Lee",79,"adult standards, easy listening, lounge, rockabilly",0.598,0.47,8,-8.744,1,0.0496,0.617,0,0.505,0.879,67.086,"audio_features","spotify:track:2EjXfH91m7f8HiJN1yQg97","https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97","https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97",2.10445,4
"7vQbuQcyTflfCIOu3Uzzya","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)","Jingle Bell Rock","Bobby Helms",75,"",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features","spotify:track:7vQbuQcyTflfCIOu3Uzzya","https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya","https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya",2.18288333333333,4
"2pXpURmn6zC5ZYDMms6fwa","Greatest Christmas Songs","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",73,"adult standards, easy listening",0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874,"audio_features","spotify:track:2pXpURmn6zC5ZYDMms6fwa","https://api.spotify.com/v1/tracks/2pXpURmn6zC5ZYDMms6fwa","https://api.spotify.com/v1/audio-analysis/2pXpURmn6zC5ZYDMms6fwa",2.59888333333333,4
"62AGBURrH2EsqA7yblCGXP","Pop Christmas Songs","Santa Tell Me","Ariana Grande",30,"pop",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features","spotify:track:62AGBURrH2EsqA7yblCGXP","https://api.spotify.com/v1/tracks/62AGBURrH2EsqA7yblCGXP","https://api.spotify.com/v1/audio-analysis/62AGBURrH2EsqA7yblCGXP",3.40155,4
"5hslUAKq9I9CG2bAulFkHN","The Andy Williams Christmas Album","It's the Most Wonderful Time of the Year","Andy Williams",75,"adult standards, easy listening",0.24,0.598,7,-8.435,1,0.0369,0.766,0,0.117,0.776,201.629,"audio_features","spotify:track:5hslUAKq9I9CG2bAulFkHN","https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN","https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN",2.53221666666667,3
"2uFaJJtFpPDc5Pa95XzTvg","A Winter Romance","Let It Snow! Let It Snow! Let It Snow!","Dean Martin",77,"adult standards, easy listening, lounge, vocal jazz",0.451,0.241,1,-14.014,1,0.0352,0.912,2.66e-06,0.175,0.698,134.009,"audio_features","spotify:track:2uFaJJtFpPDc5Pa95XzTvg","https://api.spotify.com/v1/tracks/2uFaJJtFpPDc5Pa95XzTvg","https://api.spotify.com/v1/audio-analysis/2uFaJJtFpPDc5Pa95XzTvg",1.95245,4
"7uoFMmxln0GPXQ0AcCBXRq","Everyday Is Christmas (Deluxe Edition)","Snowman","Sia",79,"pop",0.717,0.524,1,-6.222,1,0.0331,0.426,0,0.0932,0.339,104.953,"audio_features","spotify:track:7uoFMmxln0GPXQ0AcCBXRq","https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq","https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq",2.765,3
"3YZE5qDV7u1ZD1gZc47ZeR","Wrapped In Red","Underneath the Tree","Kelly Clarkson",68,"dance pop, pop, talent show",0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,"audio_features","spotify:track:3YZE5qDV7u1ZD1gZc47ZeR","https://api.spotify.com/v1/tracks/3YZE5qDV7u1ZD1gZc47ZeR","https://api.spotify.com/v1/audio-analysis/3YZE5qDV7u1ZD1gZc47ZeR",3.82733333333333,4
"5PuKlCjfEVIXl0ZBp5ZW9g","Christmas (Deluxe Special Edition)","Holly Jolly Christmas","Michael Bublé",69,"adult standards, canadian pop, jazz pop, lounge",0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,"audio_features","spotify:track:5PuKlCjfEVIXl0ZBp5ZW9g","https://api.spotify.com/v1/tracks/5PuKlCjfEVIXl0ZBp5ZW9g","https://api.spotify.com/v1/audio-analysis/5PuKlCjfEVIXl0ZBp5ZW9g",1.99645,4
"0luAkFfFEDknvCuWB5yOz7","Under The Mistletoe (Deluxe Edition)","Mistletoe","Justin Bieber",29,"canadian pop, pop",0.658,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,"audio_features","spotify:track:0luAkFfFEDknvCuWB5yOz7","https://api.spotify.com/v1/tracks/0luAkFfFEDknvCuWB5yOz7","https://api.spotify.com/v1/audio-analysis/0luAkFfFEDknvCuWB5yOz7",3.04911666666667,4
"5ASM6Qjiav2xPe7gRkQMsQ","A Christmas Gift For You From Phil Spector","Sleigh Ride","The Ronettes",70,"brill building pop, classic girl group, motown, rock-and-roll",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,"audio_features","spotify:track:5ASM6Qjiav2xPe7gRkQMsQ","https://api.spotify.com/v1/tracks/5ASM6Qjiav2xPe7gRkQMsQ","https://api.spotify.com/v1/audio-analysis/5ASM6Qjiav2xPe7gRkQMsQ",3.02111666666667,4
"6eT2V7nKXyMf47TwPbtgAD","SOS","Seek & Destroy","SZA",65,"pop, r&b, rap",0.651,0.647,1,-5.415,1,0.0654,0.437,0.175,0.205,0.345,152.069,"audio_features","spotify:track:6eT2V7nKXyMf47TwPbtgAD","https://api.spotify.com/v1/tracks/6eT2V7nKXyMf47TwPbtgAD","https://api.spotify.com/v1/audio-analysis/6eT2V7nKXyMf47TwPbtgAD",3.39555,4
"1eIXYZWEfJO3Na2LCCnIJE","SOS","Love Language","SZA",69,"pop, r&b, rap",0.707,0.261,9,-10.139,0,0.0784,0.853,0,0.127,0.545,65.038,"audio_features","spotify:track:1eIXYZWEfJO3Na2LCCnIJE","https://api.spotify.com/v1/tracks/1eIXYZWEfJO3Na2LCCnIJE","https://api.spotify.com/v1/audio-analysis/1eIXYZWEfJO3Na2LCCnIJE",3.06488333333333,4
"4hAkwE0k1MlzDoOIf9J8ty","Classic Rock Christmas","Happy Xmas (War Is Over)","John Lennon, The Plastic Ono Band, The Harlem Community Choir",44,"classic rock, rock",0.394,0.678,2,-6.182,1,0.0309,0.18,0.000247,0.676,0.604,146.833,"audio_features","spotify:track:4hAkwE0k1MlzDoOIf9J8ty","https://api.spotify.com/v1/tracks/4hAkwE0k1MlzDoOIf9J8ty","https://api.spotify.com/v1/audio-analysis/4hAkwE0k1MlzDoOIf9J8ty",3.534,3
"1TweDM3JC49LNeelLVg3yX","SOS","Used (feat. Don Toliver)","SZA, Don Toliver",64,"pop, r&b, rap",0.738,0.7,10,-6.242,0,0.0547,0.312,0.000219,0.339,0.825,150.015,"audio_features","spotify:track:1TweDM3JC49LNeelLVg3yX","https://api.spotify.com/v1/tracks/1TweDM3JC49LNeelLVg3yX","https://api.spotify.com/v1/audio-analysis/1TweDM3JC49LNeelLVg3yX",2.44918333333333,4
"4QlH7414dn8uPnSv3TUYTA","Have A Holly Jolly Christmas","Snow For Johnny - Single Version","Burl Ives",24,"adult standards, american folk revival",0.697,0.288,10,-14.525,1,0.0313,0.579,0,0.188,0.891,78.588,"audio_features","spotify:track:4QlH7414dn8uPnSv3TUYTA","https://api.spotify.com/v1/tracks/4QlH7414dn8uPnSv3TUYTA","https://api.spotify.com/v1/audio-analysis/4QlH7414dn8uPnSv3TUYTA",2.64178333333333,4
"7uhWhGcR3kn9czLKlbO46q","A Jolly Christmas From Frank Sinatra","The Christmas Song (Merry Christmas To You) - Remastered 1999","Frank Sinatra",49,"adult standards, easy listening, lounge",0.227,0.106,0,-17.06,1,0.0362,0.903,2.28e-05,0.164,0.144,82.357,"audio_features","spotify:track:7uhWhGcR3kn9czLKlbO46q","https://api.spotify.com/v1/tracks/7uhWhGcR3kn9czLKlbO46q","https://api.spotify.com/v1/audio-analysis/7uhWhGcR3kn9czLKlbO46q",3.44445,4
"1SV1fxF65n9NhRHp3KlBuu","McCartney II (Special Edition)","Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney",70,"classic rock, mellow gold, rock, soft rock",0.773,0.511,11,-8.914,1,0.0324,0.322,0,0.0672,0.775,94.711,"audio_features","spotify:track:1SV1fxF65n9NhRHp3KlBuu","https://api.spotify.com/v1/tracks/1SV1fxF65n9NhRHp3KlBuu","https://api.spotify.com/v1/audio-analysis/1SV1fxF65n9NhRHp3KlBuu",3.79421666666667,4
"4h5x3XHLVYFJaItKuO2rhy","SOS","Ghost in the Machine (feat. Phoebe Bridgers)","SZA, Phoebe Bridgers",69,"pop, r&b, rap",0.624,0.433,6,-9.572,1,0.0467,0.837,0.0294,0.113,0.589,124.979,"audio_features","spotify:track:4h5x3XHLVYFJaItKuO2rhy","https://api.spotify.com/v1/tracks/4h5x3XHLVYFJaItKuO2rhy","https://api.spotify.com/v1/audio-analysis/4h5x3XHLVYFJaItKuO2rhy",3.64311666666667,4
"0GWNtMohuYUEHVZ40tcnHF","SPECIALZ","SPECIALZ","King Gnu",72,"j-pop",0.566,0.85,6,-4.431,0,0.0599,0.0663,0,0.319,0.722,117.048,"audio_features","spotify:track:0GWNtMohuYUEHVZ40tcnHF","https://api.spotify.com/v1/tracks/0GWNtMohuYUEHVZ40tcnHF","https://api.spotify.com/v1/audio-analysis/0GWNtMohuYUEHVZ40tcnHF",3.98311666666667,4
"2TE4xW3ImvpltVU0cPcKUn","Merry Christmas Everyone","Merry Christmas Everyone","Shakin' Stevens",69,"classic uk pop, rockabilly",0.534,0.904,9,-3.315,1,0.0369,0.129,0,0.128,0.96,202.899,"audio_features","spotify:track:2TE4xW3ImvpltVU0cPcKUn","https://api.spotify.com/v1/tracks/2TE4xW3ImvpltVU0cPcKUn","https://api.spotify.com/v1/audio-analysis/2TE4xW3ImvpltVU0cPcKUn",3.66933333333333,4
"3X76Lal4GwBFqriHz1FbLU","Love Tune","SOS","FIFTY FIFTY",68,"k-pop girl group",0.795,0.778,8,-5.032,1,0.0304,0.0852,0.00101,0.153,0.816,124.017,"audio_features","spotify:track:3X76Lal4GwBFqriHz1FbLU","https://api.spotify.com/v1/tracks/3X76Lal4GwBFqriHz1FbLU","https://api.spotify.com/v1/audio-analysis/3X76Lal4GwBFqriHz1FbLU",3.12511666666667,4
"6koKhrBBcExADvWuOgceNZ","SOS","Open Arms (feat. Travis Scott)","SZA, Travis Scott",80,"pop, r&b, rap",0.434,0.586,9,-7.612,1,0.138,0.753,0.0144,0.146,0.239,78.259,"audio_features","spotify:track:6koKhrBBcExADvWuOgceNZ","https://api.spotify.com/v1/tracks/6koKhrBBcExADvWuOgceNZ","https://api.spotify.com/v1/audio-analysis/6koKhrBBcExADvWuOgceNZ",3.99355,4
"3XsaSIPWvM61RIFfeb0BBR","White Christmas","White Christmas - 1947 Version","Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",53,"adult standards, easy listening, lounge, swing",0.234,0.202,9,-16.222,1,0.0332,0.906,5.55e-05,0.387,0.187,96.593,"audio_features","spotify:track:3XsaSIPWvM61RIFfeb0BBR","https://api.spotify.com/v1/tracks/3XsaSIPWvM61RIFfeb0BBR","https://api.spotify.com/v1/audio-analysis/3XsaSIPWvM61RIFfeb0BBR",3.06021666666667,4
"6iKLfQUkqfOPY0RT7ln8YL","Pop Christmas","Driving Home for Christmas - 2019 Remaster","Chris Rea",4,"soft rock, sophisti-pop",0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,"audio_features","spotify:track:6iKLfQUkqfOPY0RT7ln8YL","https://api.spotify.com/v1/tracks/6iKLfQUkqfOPY0RT7ln8YL","https://api.spotify.com/v1/audio-analysis/6iKLfQUkqfOPY0RT7ln8YL",4.02711666666667,4
"4cfFatS3ssDtqDDRz25RRB","Christmas (Deluxe Special Edition)","Christmas (Baby Please Come Home)","Michael Bublé",54,"adult standards, canadian pop, jazz pop, lounge",0.495,0.793,6,-5.696,1,0.03,0.000942,8.29e-06,0.0791,0.672,125.998,"audio_features","spotify:track:4cfFatS3ssDtqDDRz25RRB","https://api.spotify.com/v1/tracks/4cfFatS3ssDtqDDRz25RRB","https://api.spotify.com/v1/audio-analysis/4cfFatS3ssDtqDDRz25RRB",3.132,4
"2Sjx8DWZO5zaTyTAmgo2gY","SOS","Gone Girl","SZA",63,"pop, r&b, rap",0.429,0.438,5,-7.719,1,0.0626,0.561,0,0.139,0.417,150.093,"audio_features","spotify:track:2Sjx8DWZO5zaTyTAmgo2gY","https://api.spotify.com/v1/tracks/2Sjx8DWZO5zaTyTAmgo2gY","https://api.spotify.com/v1/audio-analysis/2Sjx8DWZO5zaTyTAmgo2gY",4.06711666666667,4
"5Y35SjAfXjjG0sFQ3KOxmm","SOS","Nobody Gets Me","SZA",84,"pop, r&b, rap",0.358,0.284,7,-8.285,1,0.0285,0.805,0,0.183,0.276,99.796,"audio_features","spotify:track:5Y35SjAfXjjG0sFQ3KOxmm","https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm","https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm",3.01421666666667,3
"7cAVjeAhrjea4ohj5R2lVt","Notice Me Senpai","Notice Me Senpai","Ihascupquake, Weebl",56,"otacore, pixel",0.551,0.871,10,-7.09,1,0.193,0.0654,0,0.0641,0.734,167.995,"audio_features","spotify:track:7cAVjeAhrjea4ohj5R2lVt","https://api.spotify.com/v1/tracks/7cAVjeAhrjea4ohj5R2lVt","https://api.spotify.com/v1/audio-analysis/7cAVjeAhrjea4ohj5R2lVt",2.32068333333333,4
"0YWUHZPJVg4iujddsJDwhM","My Only Wish (This Year)","My Only Wish (This Year)","Britney Spears",65,"dance pop, pop",0.669,0.843,0,-3.766,1,0.0268,0.169,0,0.195,0.702,147.08,"audio_features","spotify:track:0YWUHZPJVg4iujddsJDwhM","https://api.spotify.com/v1/tracks/0YWUHZPJVg4iujddsJDwhM","https://api.spotify.com/v1/audio-analysis/0YWUHZPJVg4iujddsJDwhM",4.25666666666667,4
"4OH5Cd8ZOI1eSgJSC9PYmU","Antidepresan","Antidepresan","Mert Demir, Mabel Matiz",64,"turkish alt pop",0.7,0.589,11,-9.974,0,0.0281,0.0297,1.4e-05,0.0987,0.915,100.014,"audio_features","spotify:track:4OH5Cd8ZOI1eSgJSC9PYmU","https://api.spotify.com/v1/tracks/4OH5Cd8ZOI1eSgJSC9PYmU","https://api.spotify.com/v1/audio-analysis/4OH5Cd8ZOI1eSgJSC9PYmU",4.00208333333333,4
"1AZjCZSGEjlxUufFQwSszF","Indigo","Wild Flower (with youjeen)","RM, Youjeen",71,"k-rap",0.486,0.766,8,-5.821,1,0.0938,0.0282,0,0.123,0.417,154.992,"audio_features","spotify:track:1AZjCZSGEjlxUufFQwSszF","https://api.spotify.com/v1/tracks/1AZjCZSGEjlxUufFQwSszF","https://api.spotify.com/v1/audio-analysis/1AZjCZSGEjlxUufFQwSszF",4.55833333333333,4
"5dXWFMwD7I7zXsInONVl0H","I Hate U","I Hate U","SZA",64,"pop, r&b, rap",0.535,0.388,7,-9.805,0,0.155,0.507,0,0.11,0.412,106.703,"audio_features","spotify:track:5dXWFMwD7I7zXsInONVl0H","https://api.spotify.com/v1/tracks/5dXWFMwD7I7zXsInONVl0H","https://api.spotify.com/v1/audio-analysis/5dXWFMwD7I7zXsInONVl0H",2.9,5
"1pacwLXyRO47ka0v6LTIiY","HEROES & VILLAINS","Raindrops (Insane) [with Travis Scott]","Metro Boomin, Travis Scott",71,"rap",0.804,0.539,7,-5.949,0,0.0391,0.0972,0,0.347,0.12,111.975,"audio_features","spotify:track:1pacwLXyRO47ka0v6LTIiY","https://api.spotify.com/v1/tracks/1pacwLXyRO47ka0v6LTIiY","https://api.spotify.com/v1/audio-analysis/1pacwLXyRO47ka0v6LTIiY",3.14311666666667,4
"5WUx1mTgFVIPSIeWf1NXEl","The Christmas Song","Deck The Hall - Remastered 1999","Nat King Cole",41,"adult standards, easy listening, lounge, soul, swing, vocal jazz",0.694,0.364,6,-10.909,0,0.0394,0.802,4.18e-05,0.0774,0.961,106.74,"audio_features","spotify:track:5WUx1mTgFVIPSIeWf1NXEl","https://api.spotify.com/v1/tracks/5WUx1mTgFVIPSIeWf1NXEl","https://api.spotify.com/v1/audio-analysis/5WUx1mTgFVIPSIeWf1NXEl",1.15733333333333,4
"4jTs7ny5eSRnKTzxdrFv5I","SOS","Smoking on my Ex Pack","SZA",61,"pop, r&b, rap",0.466,0.676,8,-8.097,1,0.38,0.241,0.00318,0.224,0.333,81.227,"audio_features","spotify:track:4jTs7ny5eSRnKTzxdrFv5I","https://api.spotify.com/v1/tracks/4jTs7ny5eSRnKTzxdrFv5I","https://api.spotify.com/v1/audio-analysis/4jTs7ny5eSRnKTzxdrFv5I",1.39711666666667,4
"1wtOxkiel43cVs0Yux5Q4h","Midnights","Snow On The Beach (feat. Lana Del Rey)","Taylor Swift, Lana Del Rey",67,"pop",0.663,0.321,9,-13.527,1,0.0409,0.701,0.000598,0.107,0.153,110.021,"audio_features","spotify:track:1wtOxkiel43cVs0Yux5Q4h","https://api.spotify.com/v1/tracks/1wtOxkiel43cVs0Yux5Q4h","https://api.spotify.com/v1/audio-analysis/1wtOxkiel43cVs0Yux5Q4h",4.26873333333333,4
"3eX0NZfLtGzoLUxPNvRfqm","Midnights","Maroon","Taylor Swift",71,"pop",0.655,0.384,7,-8.29,1,0.0349,0.0634,1.45e-06,0.0973,0.0384,108.058,"audio_features","spotify:track:3eX0NZfLtGzoLUxPNvRfqm","https://api.spotify.com/v1/tracks/3eX0NZfLtGzoLUxPNvRfqm","https://api.spotify.com/v1/audio-analysis/3eX0NZfLtGzoLUxPNvRfqm",3.63785,4
"7eNPLy3AXyy0IEAFIrTiyR","A Choice of Catastrophes","Impress Your Creators","Tub Ring",45,"chicago punk, dark cabaret, steampunk",0.721,0.842,0,-4.816,0,0.0569,0.109,2.21e-06,0.0923,0.556,119.991,"audio_features","spotify:track:7eNPLy3AXyy0IEAFIrTiyR","https://api.spotify.com/v1/tracks/7eNPLy3AXyy0IEAFIrTiyR","https://api.spotify.com/v1/audio-analysis/7eNPLy3AXyy0IEAFIrTiyR",2.1432,4
"3qoftcUZaUOncvIYjFSPdE","Midnights","Bejeweled","Taylor Swift",74,"pop",0.687,0.551,7,-9.202,1,0.0787,0.0593,0.000143,0.09,0.443,163.994,"audio_features","spotify:track:3qoftcUZaUOncvIYjFSPdE","https://api.spotify.com/v1/tracks/3qoftcUZaUOncvIYjFSPdE","https://api.spotify.com/v1/audio-analysis/3qoftcUZaUOncvIYjFSPdE",3.2361,4
"41oY4WCTj5kccfesTVFnvN","Un Verano Sin Ti","Tarot","Bad Bunny, JHAYCO",76,"reggaeton, trap latino, urbano latino",0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,"audio_features","spotify:track:41oY4WCTj5kccfesTVFnvN","https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN","https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN",3.96491666666667,4
"2OQ6a4CfUeYskpTTgyawyJ","You Make It Feel Like Christmas","You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani, Blake Shelton",64,"dance pop, pop",0.635,0.87,2,-4.291,0,0.04,0.0152,0,0.118,0.912,92.999,"audio_features","spotify:track:2OQ6a4CfUeYskpTTgyawyJ","https://api.spotify.com/v1/tracks/2OQ6a4CfUeYskpTTgyawyJ","https://api.spotify.com/v1/audio-analysis/2OQ6a4CfUeYskpTTgyawyJ",2.61288333333333,4
"6ZOcbKub95XSDESsKKuH41","Desesperados","Desesperados","Rauw Alejandro, Chencho Corleone",68,"puerto rican pop, reggaeton, trap latino, urbano latino",0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,"audio_features","spotify:track:6ZOcbKub95XSDESsKKuH41","https://api.spotify.com/v1/tracks/6ZOcbKub95XSDESsKKuH41","https://api.spotify.com/v1/audio-analysis/6ZOcbKub95XSDESsKKuH41",3.74995,4
"4rAg5bbrdZX00mXXhLvYXj","SOS","Too Late","SZA",59,"pop, r&b, rap",0.445,0.681,11,-7.558,1,0.0829,0.781,0.000789,0.386,0.351,127.541,"audio_features","spotify:track:4rAg5bbrdZX00mXXhLvYXj","https://api.spotify.com/v1/tracks/4rAg5bbrdZX00mXXhLvYXj","https://api.spotify.com/v1/audio-analysis/4rAg5bbrdZX00mXXhLvYXj",2.74045,5
"5Q0Nhxo0l2bP3pNjpGJwV1","The Time Of Our Lives","Party In The U.S.A.","Miley Cyrus",74,"pop",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,"audio_features","spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1","https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1","https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1",3.36778333333333,4
"1TLRlUVnqiK8bQPwFvZ8bN","Run Rudolph Run (single version)","Run Rudolph Run (single version)","Steve Marriott",1,"british blues",0.352,0.874,11,-4.827,1,0.0534,0.0303,0,0.351,0.88,79.207,"audio_features","spotify:track:1TLRlUVnqiK8bQPwFvZ8bN","https://api.spotify.com/v1/tracks/1TLRlUVnqiK8bQPwFvZ8bN","https://api.spotify.com/v1/audio-analysis/1TLRlUVnqiK8bQPwFvZ8bN",1.98253333333333,4
"4HEOgBHRCExyYVeTyrXsnL","A Jolly Christmas From Frank Sinatra","Jingle Bells - Remastered 1999","Frank Sinatra",66,"adult standards, easy listening, lounge",0.511,0.34,8,-13.119,1,0.049,0.727,0,0.0977,0.952,174.661,"audio_features","spotify:track:4HEOgBHRCExyYVeTyrXsnL","https://api.spotify.com/v1/tracks/4HEOgBHRCExyYVeTyrXsnL","https://api.spotify.com/v1/audio-analysis/4HEOgBHRCExyYVeTyrXsnL",2.01155,4
"74NI58MQexwZjNu1Gu6GjT","SOS","Far","SZA",64,"pop, r&b, rap",0.612,0.549,2,-7.401,1,0.0833,0.672,0.000203,0.163,0.477,115.915,"audio_features","spotify:track:74NI58MQexwZjNu1Gu6GjT","https://api.spotify.com/v1/tracks/74NI58MQexwZjNu1Gu6GjT","https://api.spotify.com/v1/audio-analysis/74NI58MQexwZjNu1Gu6GjT",3.01133333333333,4
"0YFqKxV9uNu6LUeYkLOKRS","HEROES & VILLAINS","On Time (with John Legend)","Metro Boomin, John Legend",62,"rap",0.358,0.601,5,-6.7,0,0.048,0.749,0.000407,0.313,0.497,82.513,"audio_features","spotify:track:0YFqKxV9uNu6LUeYkLOKRS","https://api.spotify.com/v1/tracks/0YFqKxV9uNu6LUeYkLOKRS","https://api.spotify.com/v1/audio-analysis/0YFqKxV9uNu6LUeYkLOKRS",2.81533333333333,3
"5t2zRk2V4MiibvOfVEvycg","The 12 Year Old Genius - Recorded Live","Fingertips Pts. 1 & 2 - Live At The Regal Theater, Chicago/1962","Stevie Wonder",17,"motown, soul",0.458,0.783,0,-8.317,1,0.27,0.364,0.402,0.424,0.495,141.364,"audio_features","spotify:track:5t2zRk2V4MiibvOfVEvycg","https://api.spotify.com/v1/tracks/5t2zRk2V4MiibvOfVEvycg","https://api.spotify.com/v1/audio-analysis/5t2zRk2V4MiibvOfVEvycg",6.626,4
"4fouWK6XVHhzl78KzQ1UjL","abcdefu","abcdefu","GAYLE",72,"alt z, modern alternative pop",0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,"audio_features","spotify:track:4fouWK6XVHhzl78KzQ1UjL","https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL","https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL",2.81003333333333,4
"58ItBuVuKc03DvqSeZFnH1","DARK BLOOD","Sacrifice (Eat Me Up)","ENHYPEN",64,"anime, k-pop boy group",0.536,0.727,0,-4.707,0,0.085,0.444,0,0.102,0.529,68.985,"audio_features","spotify:track:58ItBuVuKc03DvqSeZFnH1","https://api.spotify.com/v1/tracks/58ItBuVuKc03DvqSeZFnH1","https://api.spotify.com/v1/audio-analysis/58ItBuVuKc03DvqSeZFnH1",3.3748,4
"4wH7ZoqgETaACS9BlUkvuY","Mirror","Fingers Crossed","Lauren Spencer Smith",71,"alt z, gen z singer-songwriter, singer-songwriter pop",0.56,0.473,5,-7.23,1,0.0533,0.618,0,0.31,0.441,109.414,"audio_features","spotify:track:4wH7ZoqgETaACS9BlUkvuY","https://api.spotify.com/v1/tracks/4wH7ZoqgETaACS9BlUkvuY","https://api.spotify.com/v1/audio-analysis/4wH7ZoqgETaACS9BlUkvuY",2.92241666666667,4
